pid,day_offset,status,sms_seq
4341,60,opted_out,2
4341,90,opted_out,3
4344,30,delivered,1
4344,60,delivered,2
4344,90,delivered,3
4346,30,delivered,1
4346,60,delivered,2
4346,90,opted_out,3
4347,30,opted_out,1
4347,60,opted_out,2
4347,90,opted_out,3
4352,30,opted_out,1
4352,60,opted_out,2
4352,90,opted_out,3
4355,30,delivered,1
4355,60,opted_out,2
4355,90,opted_out,3
4356,30,delivered,1
4356,60,delivered,2
4356,90,delivered,3
4357,30,delivered,1
4357,60,delivered,2
4357,90,delivered,3
4358,30,opted_out,1
4358,60,opted_out,2
4358,90,opted_out,3
4360,30,delivered,1
4360,60,delivered,2
4360,90,delivered,3
4366,30,delivered,1
4366,60,opted_out,2
4366,90,opted_out,3
4371,30,delivered,1
4371,60,delivered,2
4371,90,delivered,3
4374,30,opted_out,1
4374,60,opted_out,2
4374,90,opted_out,3
4381,30,delivered,1
4381,60,delivered,2
4381,90,delivered,3
4382,30,delivered,1
4382,60,delivered,2
4382,90,delivered,3
4383,30,opted_out,1
4383,60,opted_out,2
4383,90,opted_out,3
4384,30,delivered,1
4384,60,delivered,2
4384,90,delivered,3
4387,30,delivered,1
4387,60,delivered,2
4387,90,delivered,3
4388,30,delivered,1
4388,60,delivered,2
4388,90,delivered,3
4390,30,opted_out,1
4390,60,opted_out,2
4390,90,opted_out,3
4391,30,delivered,1
4391,60,delivered,2
4391,90,opted_out,3
4394,30,delivered,1
4394,60,delivered,2
4394,90,delivered,3
4395,30,delivered,1
4395,60,opted_out,2
4395,90,opted_out,3
4396,30,delivered,1
4396,60,delivered,2
4396,90,delivered,3
4397,30,delivered,1
4397,60,delivered,2
4397,90,opted_out,3
4398,30,delivered,1
4398,60,delivered,2
4398,90,delivered,3
4399,30,delivered,1
4399,60,delivered,2
4399,90,delivered,3
4400,30,delivered,1
4400,60,delivered,2
4400,90,opted_out,3
4401,30,delivered,1
4401,60,opted_out,2
4401,90,opted_out,3
4403,30,delivered,1
4403,60,delivered,2
4403,90,delivered,3
4404,30,delivered,1
4404,60,delivered,2
4404,90,delivered,3
4405,30,delivered,1
4405,60,delivered,2
4405,90,delivered,3
4406,30,delivered,1
4406,60,delivered,2
4406,90,delivered,3
4408,30,delivered,1
4408,60,delivered,2
4408,90,delivered,3
4411,30,delivered,1
4411,60,delivered,2
4411,90,delivered,3
4413,30,delivered,1
4413,60,opted_out,2
4413,90,opted_out,3
4414,30,delivered,1
4414,60,delivered,2
4414,90,delivered,3
4415,30,opted_out,1
4415,60,opted_out,2
4415,90,opted_out,3
4421,30,delivered,1
4421,60,delivered,2
4421,90,delivered,3
4423,30,delivered,1
4423,60,delivered,2
4423,90,delivered,3
4425,30,delivered,1
4425,60,opted_out,2
4425,90,opted_out,3
4426,30,delivered,1
4426,60,delivered,2
4426,90,delivered,3
4427,30,delivered,1
4427,60,delivered,2
4427,90,delivered,3
4428,30,delivered,1
4428,60,delivered,2
4428,90,delivered,3
4430,30,delivered,1
4430,60,delivered,2
4430,90,delivered,3
4431,30,delivered,1
4431,60,opted_out,2
4431,90,opted_out,3
4436,30,delivered,1
4436,60,delivered,2
4436,90,delivered,3
4437,30,opted_out,1
4437,60,opted_out,2
4437,90,opted_out,3
4438,30,delivered,1
4438,60,delivered,2
4438,90,delivered,3
4439,30,delivered,1
4439,60,delivered,2
4439,90,delivered,3
4440,30,delivered,1
4440,60,delivered,2
4440,90,delivered,3
4442,30,delivered,1
4442,60,opted_out,2
4442,90,opted_out,3
4445,30,delivered,1
4445,60,delivered,2
4445,90,delivered,3
4446,30,delivered,1
4446,60,opted_out,2
4446,90,opted_out,3
4447,30,delivered,1
4447,60,opted_out,2
4447,90,opted_out,3
4449,30,delivered,1
4449,60,delivered,2
4449,90,opted_out,3
4451,30,delivered,1
4451,60,delivered,2
4451,90,delivered,3
4453,30,opted_out,1
4453,60,opted_out,2
4453,90,opted_out,3
4454,30,delivered,1
4454,60,opted_out,2
4454,90,opted_out,3
4455,30,delivered,1
4455,60,delivered,2
4455,90,delivered,3
4457,30,delivered,1
4457,60,delivered,2
4457,90,opted_out,3
4459,30,delivered,1
4459,60,delivered,2
4459,90,delivered,3
4462,30,delivered,1
4462,60,delivered,2
4462,90,delivered,3
4463,30,delivered,1
4463,60,delivered,2
4463,90,delivered,3
4465,30,delivered,1
4465,60,delivered,2
4465,90,delivered,3
4466,30,opted_out,1
4466,60,opted_out,2
4466,90,opted_out,3
4467,30,opted_out,1
4467,60,opted_out,2
4467,90,opted_out,3
4469,30,delivered,1
4469,60,delivered,2
4469,90,delivered,3
4471,30,delivered,1
4471,60,delivered,2
4471,90,delivered,3
4472,30,delivered,1
4472,60,opted_out,2
4472,90,opted_out,3
4473,30,delivered,1
4473,60,delivered,2
4473,90,delivered,3
4476,30,delivered,1
4476,60,delivered,2
4476,90,delivered,3
4478,30,delivered,1
4478,60,delivered,2
4478,90,delivered,3
4479,30,opted_out,1
4479,60,opted_out,2
4479,90,opted_out,3
4480,30,delivered,1
4480,60,delivered,2
4480,90,delivered,3
4482,30,delivered,1
4482,60,delivered,2
4482,90,delivered,3
4484,30,delivered,1
4484,60,delivered,2
4484,90,delivered,3
4487,30,delivered,1
4487,60,delivered,2
4487,90,delivered,3
4491,30,delivered,1
4491,60,delivered,2
4491,90,delivered,3
4492,30,delivered,1
4492,60,delivered,2
4492,90,delivered,3
4493,30,delivered,1
4493,60,delivered,2
4493,90,delivered,3
4495,30,delivered,1
4495,60,delivered,2
4495,90,delivered,3
4496,30,delivered,1
4496,60,delivered,2
4496,90,delivered,3
4499,30,delivered,1
4499,60,opted_out,2
4499,90,opted_out,3
4500,30,delivered,1
4500,60,delivered,2
4500,90,delivered,3
4501,30,delivered,1
4501,60,delivered,2
4501,90,opted_out,3
4502,30,delivered,1
4502,60,delivered,2
4502,90,delivered,3
4503,30,delivered,1
4503,60,delivered,2
4503,90,delivered,3
4504,30,opted_out,1
4504,60,opted_out,2
4504,90,opted_out,3
4505,30,opted_out,1
4505,60,opted_out,2
4505,90,opted_out,3
4507,30,delivered,1
4507,60,delivered,2
4507,90,delivered,3
4508,30,delivered,1
4508,60,delivered,2
4508,90,delivered,3
4509,30,delivered,1
4509,60,delivered,2
4509,90,delivered,3
4511,30,delivered,1
4511,60,delivered,2
4511,90,delivered,3
4512,30,delivered,1
4512,60,delivered,2
4512,90,delivered,3
4513,30,delivered,1
4513,60,delivered,2
4513,90,delivered,3
4514,30,delivered,1
4514,60,delivered,2
4514,90,delivered,3
4515,30,delivered,1
4515,60,delivered,2
4515,90,delivered,3
4517,30,delivered,1
4517,60,delivered,2
4517,90,delivered,3
4519,30,opted_out,1
4519,60,opted_out,2
4519,90,opted_out,3
4522,30,opted_out,1
4522,60,opted_out,2
4522,90,opted_out,3
4524,30,opted_out,1
4524,60,opted_out,2
4524,90,opted_out,3
4526,30,delivered,1
4526,60,opted_out,2
4526,90,opted_out,3
4528,30,delivered,1
4528,60,delivered,2
4528,90,delivered,3
4529,30,delivered,1
4529,60,delivered,2
4529,90,delivered,3
4530,30,delivered,1
4530,60,opted_out,2
4530,90,opted_out,3
4531,30,delivered,1
4531,60,delivered,2
4531,90,delivered,3
4534,30,delivered,1
4534,60,delivered,2
4534,90,delivered,3
4536,30,opted_out,1
4536,60,opted_out,2
4536,90,opted_out,3
4538,30,delivered,1
4538,60,delivered,2
4538,90,delivered,3
4539,30,delivered,1
4539,60,delivered,2
4539,90,delivered,3
4540,30,delivered,1
4540,60,delivered,2
4540,90,delivered,3
4541,30,delivered,1
4541,60,delivered,2
4541,90,delivered,3
4544,30,delivered,1
4544,60,delivered,2
4544,90,opted_out,3
4545,30,opted_out,1
4545,60,opted_out,2
4545,90,opted_out,3
4546,30,delivered,1
4546,60,delivered,2
4546,90,delivered,3
4548,30,delivered,1
4548,60,delivered,2
4548,90,delivered,3
4551,30,opted_out,1
4551,60,opted_out,2
4551,90,opted_out,3
4553,30,opted_out,1
4553,60,opted_out,2
4553,90,opted_out,3
4555,30,delivered,1
4555,60,delivered,2
4555,90,delivered,3
4556,30,delivered,1
4556,60,delivered,2
4556,90,delivered,3
4557,30,delivered,1
4557,60,delivered,2
4557,90,delivered,3
4559,30,delivered,1
4559,60,delivered,2
4559,90,delivered,3
4561,30,delivered,1
4561,60,delivered,2
4561,90,delivered,3
4562,30,delivered,1
4562,60,delivered,2
4562,90,delivered,3
4564,30,delivered,1
4564,60,delivered,2
4564,90,delivered,3
4565,30,opted_out,1
4565,60,opted_out,2
4565,90,opted_out,3
4566,30,delivered,1
4566,60,delivered,2
4566,90,delivered,3
4567,30,delivered,1
4567,60,opted_out,2
4567,90,opted_out,3
4568,30,delivered,1
4568,60,delivered,2
4568,90,opted_out,3
4569,30,delivered,1
4569,60,delivered,2
4569,90,delivered,3
4572,30,opted_out,1
4572,60,opted_out,2
4572,90,opted_out,3
4574,30,opted_out,1
4574,60,opted_out,2
4574,90,opted_out,3
4575,30,delivered,1
4575,60,delivered,2
4575,90,delivered,3
4576,30,opted_out,1
4576,60,opted_out,2
4576,90,opted_out,3
4577,30,delivered,1
4577,60,delivered,2
4577,90,opted_out,3
4578,30,delivered,1
4578,60,delivered,2
4578,90,delivered,3
4579,30,delivered,1
4579,60,delivered,2
4579,90,delivered,3
4580,30,delivered,1
4580,60,delivered,2
4580,90,delivered,3
4581,30,opted_out,1
4581,60,opted_out,2
4581,90,opted_out,3
4582,30,delivered,1
4582,60,delivered,2
4582,90,delivered,3
4583,30,delivered,1
4583,60,delivered,2
4583,90,delivered,3
4584,30,delivered,1
4584,60,delivered,2
4584,90,opted_out,3
4586,30,delivered,1
4586,60,delivered,2
4586,90,opted_out,3
4587,30,delivered,1
4587,60,delivered,2
4587,90,delivered,3
4588,30,opted_out,1
4588,60,opted_out,2
4588,90,opted_out,3
4592,30,delivered,1
4592,60,delivered,2
4592,90,delivered,3
4594,30,delivered,1
4594,60,delivered,2
4594,90,delivered,3
4597,30,delivered,1
4597,60,delivered,2
4597,90,delivered,3
4599,30,delivered,1
4599,60,delivered,2
4599,90,delivered,3
4601,30,delivered,1
4601,60,delivered,2
4601,90,delivered,3
4602,30,delivered,1
4602,60,delivered,2
4602,90,delivered,3
4604,30,delivered,1
4604,60,delivered,2
4604,90,opted_out,3
4606,30,delivered,1
4606,60,delivered,2
4606,90,delivered,3
4607,30,delivered,1
4607,60,delivered,2
4607,90,opted_out,3
4608,30,delivered,1
4608,60,delivered,2
4608,90,delivered,3
4611,30,delivered,1
4611,60,delivered,2
4611,90,delivered,3
4612,30,delivered,1
4612,60,delivered,2
4612,90,delivered,3
4613,30,delivered,1
4613,60,delivered,2
4613,90,delivered,3
4614,30,delivered,1
4614,60,delivered,2
4614,90,delivered,3
4618,30,delivered,1
4618,60,delivered,2
4618,90,delivered,3
4623,30,delivered,1
4623,60,delivered,2
4623,90,delivered,3
4625,30,delivered,1
4625,60,opted_out,2
4625,90,opted_out,3
4626,30,delivered,1
4626,60,delivered,2
4626,90,delivered,3
4627,30,delivered,1
4627,60,delivered,2
4627,90,opted_out,3
4634,30,delivered,1
4634,60,delivered,2
4634,90,delivered,3
4635,30,delivered,1
4635,60,delivered,2
4635,90,delivered,3
4636,30,delivered,1
4636,60,delivered,2
4636,90,delivered,3
4641,30,delivered,1
4641,60,delivered,2
4641,90,delivered,3
4643,30,opted_out,1
4643,60,opted_out,2
4643,90,opted_out,3
4646,30,delivered,1
4646,60,delivered,2
4646,90,delivered,3
4647,30,delivered,1
4647,60,delivered,2
4647,90,opted_out,3
4648,30,delivered,1
4648,60,delivered,2
4648,90,delivered,3
4651,30,delivered,1
4651,60,opted_out,2
4651,90,opted_out,3
4653,30,opted_out,1
4653,60,opted_out,2
4653,90,opted_out,3
4654,30,delivered,1
4654,60,delivered,2
4654,90,delivered,3
4656,30,delivered,1
4656,60,delivered,2
4656,90,delivered,3
4657,30,delivered,1
4657,60,delivered,2
4657,90,delivered,3
4659,30,delivered,1
4659,60,delivered,2
4659,90,delivered,3
4660,30,opted_out,1
4660,60,opted_out,2
4660,90,opted_out,3
4661,30,delivered,1
4661,60,delivered,2
4661,90,delivered,3
4663,30,delivered,1
4663,60,delivered,2
4663,90,delivered,3
4666,30,delivered,1
4666,60,delivered,2
4666,90,delivered,3
4667,30,delivered,1
4667,60,delivered,2
4667,90,delivered,3
4668,30,delivered,1
4668,60,delivered,2
4668,90,delivered,3
4670,30,delivered,1
4670,60,opted_out,2
4670,90,opted_out,3
4673,30,delivered,1
4673,60,delivered,2
4673,90,delivered,3
4675,30,delivered,1
4675,60,delivered,2
4675,90,delivered,3
4677,30,delivered,1
4677,60,delivered,2
4677,90,delivered,3
4678,30,delivered,1
4678,60,delivered,2
4678,90,delivered,3
4680,30,delivered,1
4680,60,delivered,2
4680,90,delivered,3
4684,30,delivered,1
4684,60,delivered,2
4684,90,delivered,3
4687,30,delivered,1
4687,60,delivered,2
4687,90,delivered,3
4688,30,delivered,1
4688,60,delivered,2
4688,90,delivered,3
4690,30,delivered,1
4690,60,opted_out,2
4690,90,opted_out,3
4691,30,delivered,1
4691,60,delivered,2
4691,90,delivered,3
4693,30,delivered,1
4693,60,delivered,2
4693,90,delivered,3
4695,30,delivered,1
4695,60,delivered,2
4695,90,delivered,3
4696,30,delivered,1
4696,60,delivered,2
4696,90,delivered,3
4697,30,delivered,1
4697,60,delivered,2
4697,90,delivered,3
4698,30,delivered,1
4698,60,delivered,2
4698,90,delivered,3
4702,30,opted_out,1
4702,60,opted_out,2
4702,90,opted_out,3
4705,30,delivered,1
4705,60,delivered,2
4705,90,delivered,3
4706,30,delivered,1
4706,60,opted_out,2
4706,90,opted_out,3
4707,30,delivered,1
4707,60,delivered,2
4707,90,delivered,3
4708,30,delivered,1
4708,60,delivered,2
4708,90,delivered,3
4711,30,delivered,1
4711,60,delivered,2
4711,90,delivered,3
4712,30,opted_out,1
4712,60,opted_out,2
4712,90,opted_out,3
4713,30,opted_out,1
4713,60,opted_out,2
4713,90,opted_out,3
4719,30,delivered,1
4719,60,opted_out,2
4719,90,opted_out,3
4720,30,delivered,1
4720,60,delivered,2
4720,90,opted_out,3
4726,30,delivered,1
4726,60,delivered,2
4726,90,delivered,3
4729,30,opted_out,1
4729,60,opted_out,2
4729,90,opted_out,3
4731,30,delivered,1
4731,60,delivered,2
4731,90,delivered,3
4733,30,opted_out,1
4733,60,opted_out,2
4733,90,opted_out,3
4734,30,delivered,1
4734,60,opted_out,2
4734,90,opted_out,3
4737,30,delivered,1
4737,60,delivered,2
4737,90,delivered,3
4738,30,delivered,1
4738,60,delivered,2
4738,90,opted_out,3
4742,30,delivered,1
4742,60,delivered,2
4742,90,delivered,3
4745,30,delivered,1
4745,60,delivered,2
4745,90,opted_out,3
4746,30,delivered,1
4746,60,delivered,2
4746,90,delivered,3
4747,30,delivered,1
4747,60,delivered,2
4747,90,delivered,3
4748,30,delivered,1
4748,60,delivered,2
4748,90,delivered,3
4750,30,delivered,1
4750,60,opted_out,2
4750,90,opted_out,3
4751,30,delivered,1
4751,60,delivered,2
4751,90,delivered,3
4752,30,delivered,1
4752,60,delivered,2
4752,90,delivered,3
4755,30,delivered,1
4755,60,delivered,2
4755,90,delivered,3
4756,30,delivered,1
4756,60,delivered,2
4756,90,opted_out,3
4757,30,delivered,1
4757,60,delivered,2
4757,90,opted_out,3
4759,30,delivered,1
4759,60,delivered,2
4759,90,delivered,3
4760,30,delivered,1
4760,60,delivered,2
4760,90,delivered,3
4761,30,delivered,1
4761,60,delivered,2
4761,90,opted_out,3
4762,30,delivered,1
4762,60,delivered,2
4762,90,delivered,3
4763,30,delivered,1
4763,60,delivered,2
4763,90,delivered,3
4765,30,opted_out,1
4765,60,opted_out,2
4765,90,opted_out,3
4767,30,delivered,1
4767,60,delivered,2
4767,90,delivered,3
4769,30,delivered,1
4769,60,delivered,2
4769,90,delivered,3
4771,30,delivered,1
4771,60,delivered,2
4771,90,delivered,3
4772,30,delivered,1
4772,60,delivered,2
4772,90,delivered,3
4774,30,opted_out,1
4774,60,opted_out,2
4774,90,opted_out,3
4775,30,delivered,1
4775,60,opted_out,2
4775,90,opted_out,3
4776,30,delivered,1
4776,60,delivered,2
4776,90,delivered,3
4780,30,delivered,1
4780,60,delivered,2
4780,90,delivered,3
4781,30,delivered,1
4781,60,delivered,2
4781,90,delivered,3
4783,30,delivered,1
4783,60,delivered,2
4783,90,delivered,3
4784,30,delivered,1
4784,60,delivered,2
4784,90,delivered,3
4786,30,delivered,1
4786,60,delivered,2
4786,90,opted_out,3
4791,30,opted_out,1
4791,60,opted_out,2
4791,90,opted_out,3
4799,30,delivered,1
4799,60,delivered,2
4799,90,delivered,3
4802,30,delivered,1
4802,60,delivered,2
4802,90,delivered,3
4804,30,delivered,1
4804,60,delivered,2
4804,90,delivered,3
4806,30,delivered,1
4806,60,delivered,2
4806,90,delivered,3
4807,30,delivered,1
4807,60,delivered,2
4807,90,delivered,3
4808,30,delivered,1
4808,60,delivered,2
4808,90,opted_out,3
4809,30,delivered,1
4809,60,opted_out,2
4809,90,opted_out,3
4811,30,delivered,1
4811,60,delivered,2
4811,90,delivered,3
4812,30,opted_out,1
4812,60,opted_out,2
4812,90,opted_out,3
4814,30,delivered,1
4814,60,delivered,2
4814,90,delivered,3
4815,30,opted_out,1
4815,60,opted_out,2
4815,90,opted_out,3
4816,30,delivered,1
4816,60,delivered,2
4816,90,delivered,3
4820,30,delivered,1
4820,60,delivered,2
4820,90,delivered,3
4821,30,delivered,1
4821,60,delivered,2
4821,90,delivered,3
4823,30,delivered,1
4823,60,delivered,2
4823,90,opted_out,3
4824,30,delivered,1
4824,60,delivered,2
4824,90,delivered,3
4825,30,delivered,1
4825,60,delivered,2
4825,90,delivered,3
4828,30,delivered,1
4828,60,delivered,2
4828,90,delivered,3
4830,30,delivered,1
4830,60,delivered,2
4830,90,delivered,3
4832,30,delivered,1
4832,60,delivered,2
4832,90,delivered,3
4834,30,delivered,1
4834,60,delivered,2
4834,90,delivered,3
4837,30,delivered,1
4837,60,delivered,2
4837,90,delivered,3
4838,30,delivered,1
4838,60,opted_out,2
4838,90,opted_out,3
4840,30,delivered,1
4840,60,delivered,2
4840,90,delivered,3
4841,30,delivered,1
4841,60,delivered,2
4841,90,delivered,3
4843,30,delivered,1
4843,60,delivered,2
4843,90,delivered,3
4844,30,delivered,1
4844,60,delivered,2
4844,90,delivered,3
4846,30,delivered,1
4846,60,delivered,2
4846,90,delivered,3
4847,30,delivered,1
4847,60,delivered,2
4847,90,delivered,3
4848,30,delivered,1
4848,60,delivered,2
4848,90,delivered,3
4850,30,delivered,1
4850,60,delivered,2
4850,90,delivered,3
4854,30,delivered,1
4854,60,delivered,2
4854,90,delivered,3
4855,30,delivered,1
4855,60,delivered,2
4855,90,delivered,3
4856,30,delivered,1
4856,60,delivered,2
4856,90,delivered,3
4859,30,delivered,1
4859,60,delivered,2
4859,90,delivered,3
4861,30,delivered,1
4861,60,delivered,2
4861,90,delivered,3
4862,30,delivered,1
4862,60,delivered,2
4862,90,delivered,3
4864,30,opted_out,1
4864,60,opted_out,2
4864,90,opted_out,3
4867,30,delivered,1
4867,60,opted_out,2
4867,90,opted_out,3
4868,30,delivered,1
4868,60,delivered,2
4868,90,delivered,3
4871,30,delivered,1
4871,60,delivered,2
4871,90,delivered,3
4872,30,delivered,1
4872,60,delivered,2
4872,90,delivered,3
4874,30,delivered,1
4874,60,delivered,2
4874,90,delivered,3
4875,30,delivered,1
4875,60,delivered,2
4875,90,delivered,3
4876,30,delivered,1
4876,60,delivered,2
4876,90,delivered,3
4877,30,delivered,1
4877,60,delivered,2
4877,90,delivered,3
4878,30,delivered,1
4878,60,delivered,2
4878,90,delivered,3
4879,30,delivered,1
4879,60,delivered,2
4879,90,delivered,3
4880,30,delivered,1
4880,60,delivered,2
4880,90,delivered,3
4881,30,delivered,1
4881,60,delivered,2
4881,90,delivered,3
4883,30,delivered,1
4883,60,opted_out,2
4883,90,opted_out,3
4884,30,delivered,1
4884,60,delivered,2
4884,90,delivered,3
4888,30,delivered,1
4888,60,delivered,2
4888,90,delivered,3
4892,30,opted_out,1
4892,60,opted_out,2
4892,90,opted_out,3
4893,30,delivered,1
4893,60,delivered,2
4893,90,delivered,3
4894,30,delivered,1
4894,60,delivered,2
4894,90,delivered,3
4896,30,delivered,1
4896,60,delivered,2
4896,90,delivered,3
4897,30,delivered,1
4897,60,delivered,2
4897,90,delivered,3
4902,30,opted_out,1
4902,60,opted_out,2
4902,90,opted_out,3
4904,30,opted_out,1
4904,60,opted_out,2
4904,90,opted_out,3
4905,30,delivered,1
4905,60,delivered,2
4905,90,opted_out,3
4906,30,delivered,1
4906,60,delivered,2
4906,90,delivered,3
4908,30,opted_out,1
4908,60,opted_out,2
4908,90,opted_out,3
4909,30,delivered,1
4909,60,delivered,2
4909,90,delivered,3
4910,30,delivered,1
4910,60,delivered,2
4910,90,delivered,3
4913,30,delivered,1
4913,60,delivered,2
4913,90,delivered,3
4914,30,delivered,1
4914,60,delivered,2
4914,90,delivered,3
4916,30,delivered,1
4916,60,delivered,2
4916,90,delivered,3
4917,30,opted_out,1
4917,60,opted_out,2
4917,90,opted_out,3
4921,30,delivered,1
4921,60,delivered,2
4921,90,delivered,3
4923,30,delivered,1
4923,60,delivered,2
4923,90,delivered,3
4925,30,opted_out,1
4925,60,opted_out,2
4925,90,opted_out,3
4926,30,delivered,1
4926,60,delivered,2
4926,90,delivered,3
4927,30,delivered,1
4927,60,delivered,2
4927,90,delivered,3
4928,30,delivered,1
4928,60,delivered,2
4928,90,delivered,3
4929,30,delivered,1
4929,60,opted_out,2
4929,90,opted_out,3
4932,30,delivered,1
4932,60,opted_out,2
4932,90,opted_out,3
4936,30,delivered,1
4936,60,delivered,2
4936,90,delivered,3
4937,30,delivered,1
4937,60,delivered,2
4937,90,delivered,3
4940,30,delivered,1
4940,60,delivered,2
4940,90,delivered,3
4941,30,delivered,1
4941,60,delivered,2
4941,90,delivered,3
4942,30,opted_out,1
4942,60,opted_out,2
4942,90,opted_out,3
4943,30,delivered,1
4943,60,delivered,2
4943,90,delivered,3
4944,30,opted_out,1
4944,60,opted_out,2
4944,90,opted_out,3
4946,30,delivered,1
4946,60,delivered,2
4946,90,delivered,3
4947,30,delivered,1
4947,60,delivered,2
4947,90,opted_out,3
4948,30,delivered,1
4948,60,delivered,2
4948,90,delivered,3
4949,30,opted_out,1
4949,60,opted_out,2
4949,90,opted_out,3
