pid,prf_class,prf_device,prf_first_login,prf_pn_status,prf_stop_comms
4421,high_engager,ios,5,disabled,False
4422,moderate,ios,0,enabled,False
4423,moderate,ios,1,enabled,False
4424,high_engager,android,6,enabled,True
4425,high_engager,android,0,enabled,False
4426,moderate,android,9,enabled,False
4427,moderate,android,11,enabled,False
4428,moderate,android,3,enabled,False
4429,high_engager,ios,9,enabled,False
4430,passive,android,0,enabled,False
4431,moderate,ios,10,enabled,False
4432,passive,ios,12,disabled,False
4433,moderate,ios,8,enabled,False
4434,moderate,android,5,enabled,False
4435,moderate,android,0,enabled,False
4436,high_engager,android,4,disabled,False
4437,high_engager,android,3,enabled,False
4438,passive,ios,9,disabled,False
4439,moderate,android,11,enabled,False
4440,passive,ios,2,enabled,False
4441,passive,ios,6,disabled,False
4442,high_engager,ios,9,enabled,False
4443,moderate,ios,8,enabled,False
4444,moderate,ios,8,enabled,False
4445,passive,ios,4,enabled,False
4446,passive,android,2,enabled,False
4447,high_engager,ios,10,enabled,False
4448,passive,ios,5,enabled,False
4449,moderate,ios,7,enabled,True
4450,moderate,ios,12,enabled,False
4451,high_engager,android,0,enabled,False
4452,passive,ios,9,enabled,False
4453,moderate,android,9,enabled,False
4454,moderate,ios,11,enabled,False
4455,passive,android,10,enabled,False
4456,high_engager,android,5,enabled,True
4457,passive,ios,7,enabled,False
4458,moderate,ios,8,enabled,False
4459,moderate,android,0,disabled,False
4460,passive,ios,4,enabled,True
4461,moderate,ios,9,enabled,False
4462,passive,ios,6,enabled,False
4463,moderate,ios,13,enabled,False
4464,moderate,ios,13,enabled,False
4465,moderate,android,1,disabled,True
4466,high_engager,ios,9,enabled,False
4467,moderate,ios,3,enabled,False
4468,passive,android,3,enabled,False
4469,high_engager,android,6,enabled,True
4470,moderate,android,9,disabled,True
4471,passive,ios,9,disabled,False
4472,moderate,ios,13,enabled,False
4473,moderate,ios,7,enabled,False
4474,moderate,android,9,unknown,False
4475,high_engager,ios,0,disabled,True
4476,moderate,ios,8,enabled,False
4477,moderate,ios,11,enabled,True
4478,passive,ios,8,enabled,False
4479,moderate,ios,5,enabled,False
4480,moderate,android,10,disabled,False
4481,moderate,ios,13,disabled,False
4482,passive,android,13,unknown,False
4483,passive,android,12,enabled,False
4484,high_engager,android,0,enabled,False
4485,high_engager,ios,2,disabled,False
4486,high_engager,android,2,disabled,False
4487,passive,android,13,disabled,False
4488,moderate,ios,9,enabled,False
4489,passive,android,3,enabled,False
4490,moderate,ios,0,enabled,False
4491,moderate,ios,9,disabled,False
4492,moderate,ios,11,disabled,False
4493,moderate,android,12,disabled,False
4494,high_engager,ios,3,enabled,False
4495,moderate,android,12,enabled,False
4496,passive,android,10,disabled,False
4497,moderate,android,6,disabled,False
4498,moderate,ios,12,enabled,False
4499,passive,ios,5,disabled,False
4500,passive,ios,2,enabled,False
4501,moderate,ios,1,enabled,False
4502,moderate,android,12,disabled,False
4503,passive,ios,2,disabled,False
4504,moderate,ios,1,enabled,False
4505,passive,android,8,disabled,True
4506,passive,android,3,enabled,False
4507,moderate,ios,10,enabled,False
4508,high_engager,android,4,enabled,False
4509,high_engager,ios,13,unknown,False
4510,moderate,ios,5,enabled,False
4511,moderate,ios,4,enabled,False
4512,moderate,android,9,enabled,False
4513,passive,ios,2,enabled,False
4514,moderate,android,2,enabled,False
4515,moderate,ios,3,unknown,False
4516,high_engager,ios,6,enabled,False
4517,moderate,ios,3,enabled,False
4518,moderate,ios,12,enabled,False
4519,moderate,android,11,enabled,False
4520,passive,android,0,enabled,False
4521,moderate,ios,6,disabled,False
4522,moderate,android,7,enabled,False
4523,passive,android,8,disabled,False
4524,moderate,android,8,enabled,True
4525,moderate,ios,1,enabled,False
4526,moderate,ios,3,enabled,False
4527,passive,ios,7,enabled,False
4528,moderate,ios,11,enabled,False
4529,passive,android,5,enabled,False
4530,high_engager,android,13,enabled,False
4531,passive,ios,10,enabled,False
4532,passive,android,4,disabled,False
4533,high_engager,android,10,disabled,False
4534,passive,ios,11,enabled,False
4535,high_engager,ios,0,disabled,False
4536,high_engager,ios,3,enabled,False
4537,moderate,ios,12,enabled,False
4538,moderate,android,3,disabled,False
4539,moderate,android,0,enabled,False
4540,passive,android,7,enabled,False
4541,moderate,android,13,enabled,False
4542,moderate,ios,7,disabled,False
4543,moderate,ios,0,enabled,False
4544,moderate,ios,12,enabled,False
4545,high_engager,ios,5,enabled,False
4546,moderate,android,6,enabled,False
4547,passive,android,5,unknown,False
4548,passive,ios,7,disabled,False
4549,high_engager,android,9,disabled,False
4550,passive,ios,4,enabled,False
4551,high_engager,ios,2,enabled,False
4552,high_engager,ios,3,enabled,False
4553,high_engager,ios,13,enabled,False
4554,passive,android,9,enabled,False
4555,passive,android,1,enabled,False
4556,moderate,android,0,disabled,False
4557,passive,ios,2,disabled,False
4558,high_engager,ios,12,unknown,False
4559,moderate,ios,3,enabled,False
4560,high_engager,android,12,unknown,False
4561,moderate,ios,6,enabled,False
4562,moderate,ios,7,disabled,False
4563,passive,android,1,enabled,False
4564,high_engager,ios,1,disabled,False
4565,high_engager,android,2,enabled,True
4566,high_engager,android,4,enabled,False
4567,moderate,android,13,enabled,True
4568,high_engager,ios,0,enabled,False
4569,passive,android,12,disabled,False
4570,moderate,android,3,enabled,True
4571,passive,android,0,enabled,False
4572,high_engager,ios,9,enabled,False
4573,moderate,ios,13,enabled,False
4574,passive,ios,0,enabled,False
4575,moderate,ios,9,disabled,False
4576,moderate,ios,3,disabled,False
4577,high_engager,android,9,enabled,True
4578,moderate,android,8,enabled,False
4579,moderate,ios,10,enabled,False
4580,moderate,ios,11,enabled,False
4581,passive,android,1,enabled,False
4582,moderate,ios,9,enabled,False
4583,high_engager,ios,8,enabled,False
4584,moderate,ios,8,enabled,False
4585,passive,ios,11,enabled,True
4586,moderate,ios,2,unknown,False
4587,high_engager,ios,10,enabled,False
4588,moderate,android,10,enabled,False
4589,moderate,android,11,disabled,False
4590,moderate,ios,3,disabled,False
4591,passive,android,9,enabled,False
4592,passive,android,10,enabled,False
4593,passive,ios,3,enabled,False
4594,passive,ios,5,disabled,True
4595,passive,ios,1,unknown,False
4596,moderate,android,6,enabled,False
4597,moderate,ios,5,disabled,False
4598,high_engager,ios,12,enabled,True
4599,high_engager,ios,1,disabled,False
4600,high_engager,android,2,enabled,False
4601,high_engager,android,11,disabled,False
4602,high_engager,ios,8,disabled,False
4603,moderate,ios,0,enabled,False
4604,moderate,ios,11,enabled,False
4605,passive,ios,5,enabled,False
4606,high_engager,ios,3,enabled,False
4607,moderate,ios,0,enabled,False
4608,moderate,ios,5,enabled,False
4609,moderate,ios,3,enabled,False
4610,high_engager,ios,4,enabled,False
4611,passive,ios,11,enabled,False
4612,moderate,android,10,enabled,True
4613,passive,android,7,enabled,True
4614,moderate,android,8,enabled,False
4615,passive,ios,3,enabled,False
4616,passive,ios,6,enabled,False
4617,passive,ios,10,enabled,True
4618,moderate,ios,11,enabled,False
4619,moderate,ios,4,enabled,False
4620,moderate,android,4,enabled,True
4621,high_engager,android,0,disabled,False
4622,high_engager,ios,2,enabled,False
4623,moderate,ios,8,enabled,False
4624,moderate,ios,10,enabled,False
4625,high_engager,android,6,disabled,False
4626,high_engager,android,4,enabled,False
4627,moderate,android,2,enabled,False
4628,passive,android,5,unknown,False
4629,high_engager,ios,8,disabled,False
4630,high_engager,ios,7,enabled,False
4631,passive,ios,4,enabled,False
4632,moderate,ios,13,enabled,False
4633,passive,android,1,disabled,False
4634,high_engager,android,4,enabled,True
4635,passive,ios,2,disabled,False
4636,moderate,ios,8,enabled,False
4637,moderate,android,0,enabled,False
4638,moderate,ios,12,enabled,False
4639,passive,ios,8,unknown,True
4640,high_engager,android,3,disabled,False
4641,moderate,ios,11,disabled,False
4642,passive,ios,11,enabled,False
4643,passive,android,6,disabled,True
4644,passive,android,10,enabled,False
4645,high_engager,android,8,disabled,False
4646,passive,ios,10,disabled,False
4647,passive,android,10,enabled,False
4648,passive,android,11,enabled,True
4649,high_engager,ios,8,enabled,False
4650,moderate,ios,6,disabled,False
4651,moderate,android,3,unknown,True
4652,passive,ios,1,disabled,False
4653,high_engager,ios,2,enabled,False
4654,high_engager,ios,7,enabled,False
4655,moderate,ios,11,disabled,True
4656,passive,ios,2,enabled,False
4657,moderate,ios,2,disabled,False
4658,moderate,ios,2,enabled,False
4659,moderate,ios,10,enabled,False
4660,moderate,android,6,disabled,False
4661,moderate,android,1,enabled,True
4662,high_engager,ios,3,disabled,False
4663,moderate,android,3,enabled,False
4664,high_engager,android,5,enabled,False
4665,passive,ios,13,enabled,False
4666,high_engager,android,2,enabled,False
4667,moderate,ios,7,enabled,False
4668,high_engager,android,11,disabled,False
4669,moderate,ios,6,enabled,False
4670,high_engager,ios,10,enabled,False
4671,moderate,android,4,enabled,False
4672,passive,ios,8,disabled,False
4673,passive,android,1,enabled,False
4674,moderate,ios,1,enabled,False
4675,high_engager,ios,0,disabled,False
4676,passive,android,4,enabled,False
4677,moderate,ios,4,unknown,False
4678,moderate,android,8,enabled,False
4679,moderate,ios,11,disabled,False
4680,high_engager,ios,2,disabled,False
4681,moderate,android,7,disabled,False
4682,moderate,ios,11,enabled,False
4683,high_engager,ios,9,enabled,False
4684,moderate,android,12,disabled,False
4685,passive,ios,6,enabled,False
4686,moderate,ios,7,enabled,False
4687,moderate,ios,1,disabled,False
4688,moderate,ios,1,disabled,False
4689,moderate,ios,2,unknown,False
4690,passive,ios,3,disabled,False
4691,high_engager,ios,6,unknown,False
4692,high_engager,ios,0,enabled,False
4693,passive,android,10,enabled,False
4694,moderate,android,3,enabled,False
4695,moderate,ios,5,unknown,False
4696,passive,ios,11,enabled,False
4697,passive,ios,10,enabled,False
4698,passive,ios,4,disabled,False
4699,moderate,ios,1,disabled,True
4700,high_engager,ios,11,enabled,False
4701,moderate,android,11,enabled,False
4702,moderate,ios,12,disabled,False
4703,high_engager,ios,3,disabled,False
4704,moderate,ios,11,enabled,False
4705,passive,ios,10,enabled,False
4706,moderate,ios,11,enabled,False
4707,passive,ios,0,enabled,False
4708,high_engager,android,2,enabled,False
4709,moderate,android,3,enabled,False
4710,high_engager,android,8,enabled,False
4711,passive,ios,1,disabled,True
4712,moderate,ios,5,enabled,True
4713,passive,android,0,enabled,False
4714,high_engager,android,3,enabled,False
4715,moderate,ios,12,enabled,False
4716,passive,ios,12,enabled,False
4717,moderate,ios,8,enabled,True
4718,passive,android,13,enabled,False
4719,moderate,android,9,disabled,False
4720,high_engager,ios,5,disabled,True
4721,passive,ios,6,disabled,False
4722,moderate,ios,11,enabled,False
4723,moderate,ios,10,disabled,False
4724,moderate,ios,13,disabled,False
4725,passive,android,7,enabled,False
4726,moderate,ios,13,enabled,False
4727,high_engager,ios,11,enabled,False
4728,high_engager,ios,3,enabled,False
4729,high_engager,ios,13,enabled,True
4730,passive,ios,0,enabled,False
4731,passive,android,11,disabled,True
4732,moderate,ios,2,disabled,False
4733,passive,ios,5,enabled,False
4734,high_engager,android,2,disabled,False
4735,passive,android,0,enabled,True
4736,moderate,ios,3,unknown,False
4737,moderate,ios,6,enabled,False
4738,high_engager,android,5,disabled,False
4739,moderate,ios,2,enabled,False
4740,high_engager,ios,11,enabled,False
4741,high_engager,android,10,enabled,False
4742,moderate,android,4,disabled,False
4743,high_engager,ios,7,disabled,False
4744,high_engager,ios,12,enabled,False
4745,moderate,ios,6,enabled,False
4746,moderate,android,9,enabled,False
4747,high_engager,android,1,enabled,False
4748,passive,android,1,enabled,False
4749,passive,ios,6,unknown,False
4750,high_engager,android,13,disabled,False
4751,moderate,ios,2,enabled,False
4752,moderate,ios,3,disabled,False
4753,high_engager,android,10,disabled,False
4754,moderate,android,9,enabled,True
4755,moderate,android,2,disabled,False
4756,high_engager,ios,11,enabled,False
4757,moderate,android,6,enabled,False
4758,high_engager,android,5,enabled,False
4759,passive,android,4,enabled,False
4760,moderate,ios,12,enabled,False
4761,high_engager,ios,8,enabled,False
4762,moderate,ios,11,enabled,False
4763,moderate,android,13,enabled,False
4764,moderate,android,10,enabled,False
4765,high_engager,android,2,unknown,False
4766,moderate,ios,12,enabled,False
4767,passive,ios,5,enabled,False
4768,moderate,ios,4,enabled,True
4769,high_engager,android,11,enabled,False
4770,moderate,ios,10,enabled,True
4771,moderate,ios,9,unknown,False
4772,passive,ios,6,enabled,False
4773,moderate,ios,5,enabled,False
4774,passive,ios,9,enabled,False
4775,moderate,ios,10,disabled,False
4776,passive,ios,10,enabled,False
4777,passive,android,13,enabled,False
4778,passive,ios,8,disabled,False
4779,high_engager,android,9,disabled,False
4780,passive,ios,11,enabled,False
4781,passive,android,1,enabled,False
4782,passive,ios,3,disabled,False
4783,high_engager,android,12,disabled,False
4784,high_engager,ios,0,disabled,True
4785,passive,ios,8,enabled,False
4786,passive,android,9,enabled,True
4787,passive,android,8,enabled,False
4788,moderate,android,0,enabled,True
4789,moderate,android,11,enabled,False
4790,moderate,android,3,disabled,False
4791,moderate,android,8,enabled,False
4792,high_engager,android,2,disabled,False
4793,high_engager,ios,0,enabled,False
4794,moderate,ios,4,enabled,False
4795,moderate,ios,1,enabled,False
4796,high_engager,android,13,disabled,False
4797,moderate,ios,12,disabled,False
4798,moderate,android,9,disabled,False
4799,moderate,android,5,disabled,False
4800,moderate,ios,0,enabled,False
4801,high_engager,ios,6,disabled,False
4802,passive,android,13,enabled,False
4803,high_engager,ios,8,enabled,False
4804,moderate,android,13,disabled,False
4805,passive,ios,9,enabled,False
4806,passive,ios,9,enabled,False
4807,passive,ios,0,enabled,False
4808,passive,android,10,enabled,False
4809,passive,android,5,enabled,True
4810,high_engager,ios,2,disabled,False
4811,passive,ios,7,enabled,False
4812,passive,android,7,enabled,False
4813,high_engager,android,5,enabled,False
4814,moderate,android,6,enabled,False
4815,passive,android,4,unknown,False
4816,passive,ios,9,enabled,False
4817,moderate,ios,1,enabled,False
4818,moderate,ios,10,enabled,False
4819,high_engager,ios,7,enabled,False
4820,passive,ios,3,disabled,False
4821,moderate,ios,5,enabled,False
4822,high_engager,android,3,enabled,False
4823,passive,android,11,enabled,True
4824,high_engager,android,12,disabled,False
4825,moderate,android,9,enabled,False
4826,passive,ios,3,enabled,False
4827,passive,ios,12,enabled,False
4828,high_engager,ios,4,unknown,True
4829,passive,android,5,enabled,False
4830,high_engager,ios,9,unknown,False
4831,passive,ios,8,enabled,False
4832,moderate,ios,10,unknown,False
4833,high_engager,ios,0,enabled,True
4834,high_engager,android,5,enabled,False
4835,high_engager,ios,2,enabled,False
4836,high_engager,android,13,enabled,False
4837,passive,ios,0,disabled,True
4838,moderate,ios,4,disabled,False
4839,moderate,android,13,disabled,False
4840,high_engager,ios,3,enabled,False
4841,high_engager,ios,11,disabled,False
4842,moderate,ios,1,enabled,False
4843,passive,android,11,enabled,False
4844,high_engager,ios,5,enabled,False
4845,passive,ios,9,enabled,False
4846,moderate,android,8,disabled,False
4847,high_engager,android,9,disabled,True
