pid,app_active,survey,followup,registration,sms,quiz,reengagement
4281,True,True,True,True,True,False,False
4282,True,False,False,True,False,False,False
4283,True,False,False,False,True,False,False
4284,True,False,True,True,True,False,False
4285,True,False,False,False,True,False,False
4286,True,False,False,False,True,False,False
4287,True,False,False,False,True,False,True
4288,True,False,False,False,False,False,True
4289,False,False,False,False,False,True,False
4290,True,False,False,False,False,False,False
4291,True,False,False,True,True,True,True
4292,True,False,False,True,True,False,False
4293,True,False,False,False,False,False,False
4294,True,False,True,False,True,False,False
4295,True,False,True,False,True,False,True
4296,True,False,False,False,False,False,False
4297,True,False,False,True,True,True,True
4298,True,True,False,True,True,False,False
4299,True,False,False,False,True,False,True
4300,True,False,True,False,False,False,False
4301,True,False,False,False,True,False,False
4302,True,False,False,True,False,False,True
4303,False,False,False,False,False,False,True
4304,True,False,False,True,False,False,True
4305,True,False,False,False,True,False,True
4306,True,False,False,False,True,False,False
4307,True,False,False,False,False,False,True
4308,True,False,False,False,False,False,False
4309,True,False,False,True,True,False,False
4310,True,False,False,False,True,False,False
4311,True,False,True,False,False,False,True
4312,True,False,False,False,False,False,False
4313,True,False,False,False,False,False,True
4314,True,False,False,False,False,False,True
4315,True,False,False,False,True,False,False
4316,True,False,False,True,False,False,False
4317,True,False,False,False,False,False,True
4318,True,False,False,False,True,False,False
4319,True,False,False,False,True,False,False
4320,True,False,False,False,True,False,False
4321,True,False,False,False,True,False,True
4322,True,False,False,False,False,False,False
4323,True,False,False,True,True,False,False
4324,True,False,False,False,False,False,False
4325,True,False,False,False,True,False,False
4326,True,False,False,False,True,False,False
4327,True,False,True,False,False,False,False
4328,True,False,False,False,True,False,False
4329,True,False,False,False,False,False,False
4330,True,False,False,False,True,False,False
4331,True,False,True,False,False,False,False
4332,True,False,False,True,False,False,False
4333,True,False,False,False,True,False,True
4334,True,False,False,False,True,False,False
4335,True,False,True,False,False,False,False
4336,True,False,False,False,True,False,False
4337,True,False,False,False,True,False,False
4338,True,False,False,False,False,False,False
4339,True,False,False,True,True,False,False
4340,True,False,True,False,False,False,False
4341,True,False,False,False,True,False,False
4342,True,False,False,False,False,True,False
4343,True,False,False,False,False,False,False
4344,True,False,False,False,True,False,False
4345,True,False,False,True,False,False,False
4346,True,False,False,False,True,False,False
4347,True,False,False,True,True,False,False
4348,True,False,False,False,False,False,False
4349,True,False,False,False,False,False,False
4350,True,False,True,False,False,False,False
4351,True,False,False,False,False,False,False
4352,True,False,False,False,True,False,False
4353,True,False,False,False,False,False,False
4354,True,False,True,False,False,False,False
4355,True,False,True,True,True,False,True
4356,True,False,True,False,True,False,False
4357,True,False,False,True,True,False,False
4358,True,False,False,True,True,False,False
4359,True,False,False,False,False,False,False
4360,True,False,False,False,True,False,False
4361,True,True,True,True,False,False,False
4362,True,False,False,False,False,False,False
4363,True,False,False,True,False,False,False
4364,True,False,False,True,False,False,False
4365,True,False,False,False,False,False,False
4366,True,False,False,False,True,False,False
4367,True,False,True,False,False,False,True
4368,True,False,True,False,False,False,False
4369,True,False,False,False,False,False,True
4370,True,False,False,True,False,False,False
4371,True,False,False,False,True,False,False
4372,True,False,True,False,False,False,True
4373,True,False,False,False,False,False,False
4374,True,True,False,True,True,False,True
4375,True,False,False,False,False,False,False
4376,True,False,False,False,False,False,True
4377,True,False,False,False,False,False,False
4378,True,False,False,False,False,False,False
4379,True,False,False,False,False,False,False
4380,True,False,False,False,False,False,True
4381,True,False,False,False,True,False,True
4382,True,False,False,False,True,False,False
4383,True,False,True,False,True,False,False
4384,True,False,False,False,True,False,False
4385,True,False,False,False,False,False,False
4386,True,False,False,False,False,False,False
4387,True,False,False,True,True,False,False
4388,True,False,True,False,True,False,False
4389,True,False,False,False,False,False,False
4390,True,False,False,True,True,True,True
4391,True,False,False,False,True,False,False
4392,True,False,False,False,False,False,False
4393,True,False,True,False,False,False,False
4394,True,True,False,True,True,False,False
4395,True,False,False,False,True,False,False
4396,True,False,False,False,True,False,False
4397,True,False,True,True,True,False,False
4398,True,False,False,False,True,False,False
4399,True,False,True,False,True,False,False
4400,True,False,False,False,True,True,True
4401,True,False,False,False,True,False,False
4402,True,False,False,False,False,False,True
4403,True,False,True,False,True,False,False
4404,True,False,False,False,True,False,False
4405,True,False,False,False,True,False,False
4406,True,False,False,False,True,False,False
4407,True,False,False,False,False,False,True
4408,True,False,False,False,True,False,False
4409,True,False,False,False,False,False,False
4410,True,False,False,False,False,False,False
4411,True,False,True,False,True,False,False
4412,True,False,True,False,False,False,False
4413,True,False,False,True,True,False,False
4414,True,False,False,False,True,False,True
4415,True,False,False,False,True,False,False
4416,True,False,False,True,False,False,True
4417,True,False,False,False,False,False,False
4418,True,True,False,True,False,False,False
4419,True,False,False,False,False,True,True
4420,True,False,False,False,False,False,False
4421,True,False,False,False,True,False,True
4422,True,False,False,False,False,False,True
4423,True,False,False,True,True,False,True
4424,True,True,False,True,False,False,False
4425,True,False,False,False,True,False,False
4426,True,True,False,True,True,False,False
4427,True,False,False,False,True,False,False
4428,True,False,False,False,True,True,False
4429,True,False,False,False,False,False,True
4430,True,False,True,True,True,False,False
4431,True,False,False,False,True,False,False
4432,True,False,False,False,False,False,False
4433,True,False,False,False,False,False,False
4434,True,False,False,False,False,False,True
4435,True,False,False,True,False,False,False
4436,True,False,False,False,True,False,False
4437,True,False,False,False,True,False,False
4438,True,True,False,True,True,False,False
4439,True,False,False,False,True,False,True
4440,True,False,True,False,True,False,False
4441,True,False,False,False,False,False,True
4442,True,False,False,False,True,False,True
4443,True,False,False,False,False,False,False
4444,True,False,False,False,False,False,False
4445,True,False,False,True,True,False,False
4446,True,False,False,False,True,False,False
4447,True,False,False,True,True,False,False
4448,True,False,False,False,False,True,False
4449,True,False,False,False,True,False,False
4450,True,False,False,False,False,False,False
4451,True,False,False,False,True,False,False
4452,False,False,False,False,False,False,False
4453,True,False,True,True,True,False,False
4454,True,False,False,False,True,False,False
4455,True,False,False,True,True,False,False
4456,True,False,False,False,False,False,False
4457,True,False,False,False,True,False,False
4458,True,False,False,False,False,False,True
4459,True,False,False,False,True,False,False
4460,True,False,False,False,False,False,False
4461,True,False,False,False,False,False,False
4462,True,False,False,True,True,False,False
4463,True,False,False,True,True,False,False
4464,False,False,False,False,False,False,False
4465,True,False,True,False,True,False,False
